Sentence,NER
Human herpesvirus 6 ( HHV - 6 ) can activate the human immunodeficiency virus ( HIV ) promoter and accelerate cytopathic effects in HIV - infected human T cells .,O O O O O O O O O O O B I I I I I I O O O O O O O O O O O O
This study examines the regions of the HIV promoter required for HHV - 6 transactivation in a heterogeneous population of primary human T lymphocytes with or without antigenic stimulation .,O O O O O O O B I O O O O O O O O O O O O O O O O O O O O O
"Two different strains of HHV - 6 , GS and Z29 , transactivated the HIV promoter .",O O O O O O O O O O O O O O B I O
"The GS strain transactivated the promoter in both stimulated and resting T cells , while the Z29 strain increased HIV promoter activity only in stimulated T cells .",O O O O O B O O O O O O O O O O O O O B I O O O O O O O
Three DNA clones containing HHV - 6 ( GS ) genomic fragments transactivated the HIV promoter in cotransfected T cells .,O O O O B I I I I I I I O O B I O O O O O
"A 21 . 4 - kb DNA clone , pZVB70 , showed the highest transactivating ability , while two other DNA fragments , pZVB10 ( 6 . 2 kb ) and pZVH14 ( 8 . 7 kb ) , showed lower activity .",O B I I I I I I O B O O O O O O O O O O B I O B O O O O O O O B O O O O O O O O O O O
"One of these clones , pZVH14 , activated the HIV promoter construct containing a mutation in the NF kappa B site .",O O O O O B O O O B I I O O O O O B I I I O
"However , this mutated NF kappa B promoter was not transactivated during HHV - 6 ( GS ) infection or after cotransfection with pZVB70 or pZVB10 .",O O O B I I I I O O O O O O O O O O O O O O O B O B O
These data indicate that the NF kappa B sites of the HIV promoter are essential for its transactivation during HHV - 6 ( GS ) infection .,O O O O O B I I I O O B I O O O O O O O O O O O O O O
"By increasing HIV promoter activity in primary T lymphocytes , HHV - 6 may consequently increase HIV replication , leading to an increase in the cytopathic effect on coinfected human T cells .",O O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Inhibition of HIV - 1 replication and NF - kappa B activity by cysteine and cysteine derivatives .,O O O O O O O B I I I O O O O O O O
HIV - 1 proviral DNA contains two binding sites for the transcription factor NF - kappa B .,B I I I I O O B I O O B I B I I I O
"HIV - 1 - infected individuals have , on average , abnormally high levels of tumour necrosis factor alpha ( TNF alpha ) and abnormally low plasma cysteine levels .",O O O O O O O O O O O O O O O B I I I O B I O O O O O O O O
We therefore investigated the effects of cysteine and related thiols on HIV - 1 replication and NF - kappa B expression .,O O O O O O O O O O O O O O O O B I I I O O
The experiments in this report show that cysteine or N - acetylcysteine ( NAC ) raise the intracellular glutathione ( GSH ) level and inhibit HIV - 1 replication in persistently infected Molt - 4 and U937 cells .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"However , inhibition of HIV - 1 replication appears not to be directly correlated with GSH levels .",O O O O O O O O O O O O O O O O O O
Cysteine and NAC also inhibit NF - kappa B activity as determined by electrophoretic mobility shift assays and chloramphenicol acetyl - transferase ( CAT ) gene expression under control of NF - kappa B binding sites in uninfected cells .,O O O O O B I I I O O O O O O O O O B I I I O B O O O O O O B I I I B I O O O O
This suggests that the cysteine deficiency in HIV - 1 - infected individuals may cause an over - expression of NF - kappa B - dependent genes and enhance HIV - 1 replication .,O O O O O O O O O O O O O O O O O O O O B I I I I I I O O O O O O O
NAC may be considered for the treatment of HIV - 1 - infected individuals .,O O O O O O O O O O O O O O O
"Using amino acid sequence information derived from the DNA affinity - purified protein , we have now isolated cDNA clones encoding TCF - 1 alpha .",O O O O O O O O B I I I I O O O O O B I O B I I I O
The TCF - 1 alpha cDNA contains a single 68 - amino - acid domain that is homologous to a region conserved among high - mobility group ( HMG ) and nonhistone chromosomal proteins .,O B I I I I O O O B I I I I I O O O O O O O O B I I I O B O O B I I O
"Expression of full - length and mutant cDNA clones in bacteria reveal that the single HMG motif , which is predicted to contain two extended alpha - helical segments , is sufficient to direct the sequence - specific binding of TCF - 1 alpha to DNA .",O O B I I O B I I O O O O O B I I O O O O O O O O B I I I O O O O O O O O O O O B I I I O O O
"Northern blot experiments demonstrate further that TCF - 1 alpha mRNA is highly tissue specific , found primarily in the thymus or T cell lines .",O O O O O O B I I I I O O O O O O O O O O O O O O O
"The immature CEM T cell line expresses relatively low levels of TCF - 1 alpha mRNA , which are increased upon activation of these cells by phorbol esters .",O O O O O O O O O O O B I I I I O O O O O O O O O O O O O
"Interestingly , the cloned TCF - 1 alpha protein is a potent transcriptional activator of the human TCR alpha enhancer in nonlymphoid cell lines , whereas the activity of the endogenous protein in T cell lines is strongly dependent on an additional T cell - specific protein that interacts with the core enhancer .",O O O O B I I I I O O O B I O O B I I I O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O O O O O
A novel HIV - 1 isolate containing alterations affecting the NF - kappa B element .,O O O O O O O O O O B I I I I O
"Three molecular clones of HIV - 1 , derived from a single isolate ( AL1 ) , exhibited distinct replicative and cytopathic properties during propagation in a human T cell line .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"The phenotypic differences observed were attributable , in large part , to changes affecting the viral LTR .",O O O O O O O O O O O O O O O B I O
Nucleotide sequence and PCR analyses demonstrated the presence of novel duplications or deletions involving the NF - kappa B motif .,O O O O O O O O O O O O O O O B I I I I O
These changes in the enhancer element were identified in the original AL1 virus stock .,O O O O B I O O O O O O O O O
Subcloning of the variant NF - kappa B segments into LTR - driven CAT expression vectors confirmed a correlation between promoter activity and replicative / cytopathic capacity .,O O O B I I I I I O B I I I I I O O O O O O O O O O O O
Multiple Oct2 isoforms are generated by alternative splicing .,O B I O O O O O O
The interaction of the Oct2 transcription factor with the cognate octamer motif ATGCAAAT is a critical determinant of the lymphoid - specific expression of immunoglobulin genes .,O O O O B I I O O B I I O O O O O O O O O O O O B I O
All the isoforms retain the previously characterized POU - domain and are therefore able to bind to the octamer motif .,O O B O O O O O O O O O O O O O O O B I O
"Finally , we show that one of the isoforms encodes the previously described lymphoid - specific Oct2B protein which has been suggested to be involved in the function of the octamer motif in the context of the immunoglobulin heavy - chain ( IgH ) enhancer .",O O O O O O O O B O O O O B I I I I O O O O O O O O O O O O B I O O O O O B I I I I I I I O
The cells of hyperlipidemic patients had lowered levels of glucocorticoid receptors concomitantly with a partial loss of their sensitivity to glucocorticoids .,O O O O O O O O O B I O O O O O O O O O O O
In fibroblasts from patients with hereditary hypercholesteremia of homozygous type the number of glucocorticoid receptors did not exceed 10 % of their content in normal cells .,O O O O O O O O O O O O O B I O O O O O O O O O O O O
Negative regulation of human immunodeficiency virus type 1 expression in monocytes : role of the 65 - kDa plus 50 - kDa NF - kappa B dimer .,O O O O O O O O O O O O O O O B I I O B I I I I I I I O
"Although monocytic cells can provide a reservoir for viral production in vivo , their regulation of human immunodeficiency virus type 1 ( HIV - 1 ) transcription can be either latent , restricted , or productive .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"In THP - 1 cells with restricted HIV expression , there is an absence of DNA - protein binding complex formation with the HIV - 1 promoter - enhancer associated with markedly less viral RNA production .",O O O O O O O O O O O O O O O B I I I I O O O B I I I I I O O O O B I O O
This absence of binding was localized to the NF - kappa B region of the HIV - 1 enhancer ; the 65 - kDa plus 50 - kDa NF - kappa B heterodimer was preferentially lost .,O O O O O O O O B I I I I O O B I I I O O B I I I I I I I I I I I O O O O
Adding purified NF - kappa B protein to nuclear extracts from cells with restricted expression overcomes this lack of binding .,O O B I I I I O O O O O O O O O O O O O O
"In addition , treatment of these nuclear extracts with sodium deoxycholate restored their ability to form the heterodimer , suggesting the presence of an inhibitor of NF - kappa B activity .",O O O O O O O O O O O O O O O O O B O O O O O O O O B I I I O O
"Furthermore , treatment of nuclear extracts from these cells that had restricted expression with lipopolysaccharide increased viral production and NF - kappa B activity .",O O O O O O O O O O O O O O O O O O O B I I I O O
"Antiserum specific for NF - kappa B binding proteins , but not c - rel - specific antiserum , disrupted heterodimer complex formation .",O O O B I I I I I O O O O O O O O O O O B I O O
"Glucocorticoid receptors in normal leukocytes : effects of age , gender , season , and plasma cortisol concentrations .",B I O O O O O O O O O O O O O O O O O
We measured glucocorticoid receptors ( GR ) in mononuclear leukocytes ( MNL ) isolated from peripheral blood of 145 apparently healthy volunteers ( 86 men and 59 women ) .,O O B I O B O O O O O O O O O O O O O O O O O O O O O O O O
"Gender difference in the number of GR was not significant , although women showed slightly fewer GR .",O O O O O O B O O O O O O O O O B O
The number of GR in MNL from these patients was significantly decreased one month after the initiation of prednisolone therapy .,O O O B O O O O O O O O O O O O O O O O O
"However , in normal subjects , the GR in MNL did not demonstrate circadian variation , in contrast to concentrations of plasma cortisol .",O O O O O O O B O O O O O O O O O O O O O O O O
Synergism between two distinct elements of the HTLV - I enhancer during activation by the trans - activator of HTLV - I .,O O O O O O O B I I I O O O O B I I O O O O O
"We have conducted functional studies of the enhancer elements of human T - cell leukemia virus type I ( HTLV - I ) using the human T - cell lines Jurkat and MOLT 4 , which are negative for HTLV - I , and MT - 2 and TL - Mor , which carry the proviral genome of HTLV - I .",O O O O O O O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Two distinct elements have been implicated in function of the HTLV - I enhancer .,O O O O O O O O O O B I I I O
One is the 21 - base - pair ( bp ) core element that is responsible for trans - activation by the HTLV - I trans - activator p40tax and that has the ability to bind to cyclic - AMP responsive element binding factor ( CREB ) - like factor ( s ) .,O O O B I I I I I I I I I O O O O O O O O O O O O B I I B O O O O O O O O B I I I I I I I I I I I I O O O O
